product,category,stratum,seed,backend,relight_mode,relight_strength,ablation,format,provider,extraction_method,extraction_quality,boundary_contrast,ssim,psnr_db,lpips,edge_retention,hist_correlation,lighting_coherence,palette_consistency
headphones_black,electronics,white,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9648,25.88,0.0622,0.937,0.9812,0.675,0.8892
headphones_black,electronics,white,42,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,116.89,0.9643,25.24,0.0628,0.9266,0.9846,0.9995,0.9084
headphones_black,electronics,white,42,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,116.89,0.9615,24.44,0.0685,0.9256,0.9859,0.9997,0.8683
headphones_black,electronics,white,42,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9663,26.01,0.0621,0.9337,0.9827,0.6965,0.889
headphones_black,electronics,white,42,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,116.89,0.9639,25.24,0.063,0.9239,0.9859,1.0,0.9084
headphones_black,electronics,white,42,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,116.89,0.9612,24.46,0.0687,0.9238,0.9874,0.9981,0.8688
headphones_black,electronics,white,42,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9659,25.99,0.0625,0.931,0.984,0.7173,0.8886
headphones_black,electronics,white,42,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,116.89,0.9634,25.21,0.0632,0.922,0.9862,0.9997,0.908
headphones_black,electronics,white,42,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,116.89,0.9607,24.45,0.0688,0.9227,0.9878,0.9954,0.8691
headphones_black,electronics,white,42,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9653,25.95,0.0626,0.9277,0.9845,0.7358,0.8886
headphones_black,electronics,white,42,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,116.89,0.9625,25.13,0.0636,0.9207,0.986,0.9986,0.9079
headphones_black,electronics,white,42,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,116.89,0.96,24.4,0.069,0.9217,0.9877,0.9918,0.8691
headphones_black,electronics,white,42,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9644,25.85,0.063,0.9248,0.9845,0.7536,0.8883
headphones_black,electronics,white,43,procedural,none,0.0,full,square,procedural,rembg,1.0,116.89,0.9906,35.53,0.0457,0.9256,0.9938,0.0009,0.9
headphones_black,electronics,white,43,procedural,none,0.0,full,story,procedural,rembg,1.0,116.89,0.9915,36.29,0.0413,0.9301,0.9949,0.0028,0.8974
headphones_black,electronics,white,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,116.89,0.9782,19.3,0.0485,0.9291,0.995,0.2612,0.91
headphones_black,electronics,white,43,procedural,graded,0.25,full,square,procedural,rembg,1.0,116.89,0.9907,35.75,0.0442,0.9286,0.9931,0.0009,0.898
headphones_black,electronics,white,43,procedural,graded,0.25,full,story,procedural,rembg,1.0,116.89,0.9916,36.48,0.0401,0.9328,0.9945,0.0028,0.8986
headphones_black,electronics,white,43,procedural,graded,0.25,full,banner,procedural,rembg,1.0,116.89,0.9783,19.31,0.0478,0.9314,0.9943,0.2576,0.9107
headphones_black,electronics,white,43,procedural,graded,0.5,full,square,procedural,rembg,1.0,116.89,0.9907,35.14,0.0433,0.93,0.9923,0.0009,0.8969
headphones_black,electronics,white,43,procedural,graded,0.5,full,story,procedural,rembg,1.0,116.89,0.9915,35.67,0.0397,0.9347,0.9929,0.0028,0.9002
headphones_black,electronics,white,43,procedural,graded,0.5,full,banner,procedural,rembg,1.0,116.89,0.9782,19.29,0.0473,0.9329,0.9929,0.2545,0.9124
headphones_black,electronics,white,43,procedural,graded,0.75,full,square,procedural,rembg,1.0,116.89,0.9904,33.82,0.0422,0.9312,0.9945,0.0009,0.8956
headphones_black,electronics,white,43,procedural,graded,0.75,full,story,procedural,rembg,1.0,116.89,0.991,34.14,0.0388,0.9362,0.9949,0.0028,0.9013
headphones_black,electronics,white,43,procedural,graded,0.75,full,banner,procedural,rembg,1.0,116.89,0.9778,19.25,0.0468,0.9351,0.994,0.2521,0.91
headphones_black,electronics,white,43,procedural,graded,1.0,full,square,procedural,rembg,1.0,116.89,0.9896,32.28,0.0416,0.9329,0.9908,0.0009,0.8937
headphones_black,electronics,white,43,procedural,graded,1.0,full,story,procedural,rembg,1.0,116.89,0.9902,32.45,0.039,0.9373,0.9916,0.0027,0.9041
headphones_black,electronics,white,43,procedural,graded,1.0,full,banner,procedural,rembg,1.0,116.89,0.977,19.18,0.0466,0.937,0.9902,0.2497,0.9089
headphones_black,electronics,white,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,116.89,0.9592,23.07,0.0923,0.9226,0.9856,0.8172,0.8245
headphones_black,electronics,white,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,116.89,0.9586,22.89,0.0931,0.9232,0.9858,0.3675,0.8161
headphones_black,electronics,white,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9598,24.65,0.0695,0.9223,0.9902,0.5392,0.816
headphones_black,electronics,white,43,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,116.89,0.9588,22.99,0.0929,0.9249,0.9834,0.8178,0.8234
headphones_black,electronics,white,43,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,116.89,0.9582,22.82,0.0938,0.924,0.9836,0.3621,0.8157
headphones_black,electronics,white,43,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9594,24.56,0.07,0.9236,0.9884,0.5396,0.816
headphones_black,electronics,white,43,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,116.89,0.9579,22.82,0.094,0.9261,0.9788,0.8187,0.8236
headphones_black,electronics,white,43,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,116.89,0.9574,22.65,0.095,0.9248,0.979,0.3564,0.816
headphones_black,electronics,white,43,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9585,24.33,0.071,0.9256,0.9864,0.5392,0.8164
headphones_black,electronics,white,43,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,116.89,0.9567,22.59,0.0949,0.9278,0.9738,0.8193,0.8232
headphones_black,electronics,white,43,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,116.89,0.9561,22.43,0.0959,0.9271,0.9739,0.3511,0.8161
headphones_black,electronics,white,43,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9573,24.04,0.072,0.9274,0.9821,0.5391,0.8169
headphones_black,electronics,white,43,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,116.89,0.9551,22.33,0.096,0.9329,0.9682,0.8202,0.8223
headphones_black,electronics,white,43,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,116.89,0.9546,22.17,0.097,0.9288,0.9683,0.3466,0.8173
headphones_black,electronics,white,43,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9557,23.69,0.073,0.93,0.9764,0.539,0.8177
headphones_black,electronics,white,44,procedural,none,0.0,full,square,procedural,rembg,1.0,116.89,0.9902,35.58,0.0414,0.9267,0.9949,0.029,0.9023
headphones_black,electronics,white,44,procedural,none,0.0,full,story,procedural,rembg,1.0,116.89,0.9909,36.16,0.0405,0.9321,0.9954,0.0345,0.9059
headphones_black,electronics,white,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,116.89,0.991,36.13,0.0392,0.9313,0.9959,0.1377,0.9065
headphones_black,electronics,white,44,procedural,graded,0.25,full,square,procedural,rembg,1.0,116.89,0.9903,35.75,0.0409,0.9277,0.9948,0.0263,0.9024
headphones_black,electronics,white,44,procedural,graded,0.25,full,story,procedural,rembg,1.0,116.89,0.991,36.33,0.0401,0.9333,0.9953,0.0317,0.9063
headphones_black,electronics,white,44,procedural,graded,0.25,full,banner,procedural,rembg,1.0,116.89,0.9911,36.31,0.0388,0.9324,0.9958,0.1428,0.9071
headphones_black,electronics,white,44,procedural,graded,0.5,full,square,procedural,rembg,1.0,116.89,0.9903,35.67,0.0403,0.9294,0.996,0.0237,0.9022
headphones_black,electronics,white,44,procedural,graded,0.5,full,story,procedural,rembg,1.0,116.89,0.991,36.18,0.0397,0.9344,0.9964,0.029,0.907
headphones_black,electronics,white,44,procedural,graded,0.5,full,banner,procedural,rembg,1.0,116.89,0.9911,36.16,0.0385,0.9337,0.9968,0.1484,0.9085
headphones_black,electronics,white,44,procedural,graded,0.75,full,square,procedural,rembg,1.0,116.89,0.9902,35.19,0.0403,0.9301,0.9955,0.0214,0.9005
headphones_black,electronics,white,44,procedural,graded,0.75,full,story,procedural,rembg,1.0,116.89,0.9908,35.59,0.0399,0.9357,0.9954,0.0266,0.9074
headphones_black,electronics,white,44,procedural,graded,0.75,full,banner,procedural,rembg,1.0,116.89,0.9909,35.59,0.0384,0.9348,0.9959,0.1534,0.9091
headphones_black,electronics,white,44,procedural,graded,1.0,full,square,procedural,rembg,1.0,116.89,0.99,34.43,0.0401,0.9307,0.9944,0.0192,0.899
headphones_black,electronics,white,44,procedural,graded,1.0,full,story,procedural,rembg,1.0,116.89,0.9906,34.72,0.0399,0.9366,0.9941,0.0243,0.9083
headphones_black,electronics,white,44,procedural,graded,1.0,full,banner,procedural,rembg,1.0,116.89,0.9907,34.73,0.0382,0.9356,0.9945,0.1584,0.91
headphones_black,electronics,white,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,116.89,0.9628,25.07,0.0695,0.931,0.9823,0.9608,0.8997
headphones_black,electronics,white,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,116.89,0.9611,24.54,0.0711,0.9274,0.9838,0.7973,0.9018
headphones_black,electronics,white,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9582,23.31,0.0737,0.9228,0.9856,0.9673,0.8464
headphones_black,electronics,white,44,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,116.89,0.9626,25.04,0.0698,0.9348,0.9828,0.9647,0.8996
headphones_black,electronics,white,44,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,116.89,0.9609,24.52,0.0714,0.9302,0.9842,0.8055,0.9018
headphones_black,electronics,white,44,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,116.89,0.958,23.29,0.0741,0.9236,0.9855,0.9703,0.8462
headphones_black,electronics,white,44,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,116.89,0.9621,24.94,0.0703,0.9369,0.9811,0.9685,0.8997
headphones_black,electronics,white,44,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,116.89,0.9604,24.42,0.0719,0.9336,0.9825,0.8142,0.902
headphones_black,electronics,white,44,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9576,23.21,0.0746,0.9267,0.9836,0.9731,0.8463
headphones_black,electronics,white,44,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,116.89,0.9615,24.8,0.071,0.9405,0.9799,0.9716,0.8999
headphones_black,electronics,white,44,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,116.89,0.9598,24.29,0.0725,0.9377,0.9811,0.8212,0.9021
headphones_black,electronics,white,44,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,116.89,0.957,23.1,0.0754,0.9282,0.982,0.9756,0.846
headphones_black,electronics,white,44,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,116.89,0.9607,24.63,0.0718,0.9437,0.9771,0.9743,0.9002
headphones_black,electronics,white,44,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,116.89,0.959,24.14,0.0732,0.9405,0.9784,0.8276,0.902
headphones_black,electronics,white,44,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,116.89,0.9563,22.97,0.076,0.9305,0.9792,0.9778,0.8461
headphones_grey,electronics,white,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9771,25.3,0.0361,0.9235,0.9818,0.999,0.9179
headphones_grey,electronics,white,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9751,24.51,0.0413,0.9233,0.9804,0.9577,0.9078
headphones_grey,electronics,white,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9786,26.18,0.0349,0.9272,0.9829,0.6906,0.913
headphones_grey,electronics,white,42,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,86.7,0.9777,25.44,0.0358,0.9218,0.9816,0.9991,0.9174
headphones_grey,electronics,white,42,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,86.7,0.9757,24.66,0.0412,0.922,0.9816,0.9819,0.9071
headphones_grey,electronics,white,42,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9791,26.32,0.0347,0.9247,0.9826,0.7621,0.9133
headphones_grey,electronics,white,42,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,86.7,0.9775,25.4,0.036,0.9196,0.9773,0.9925,0.9171
headphones_grey,electronics,white,42,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,86.7,0.9756,24.66,0.0414,0.9211,0.9788,0.9961,0.9071
headphones_grey,electronics,white,42,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9789,26.26,0.035,0.9223,0.978,0.8177,0.9133
headphones_grey,electronics,white,42,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,86.7,0.9771,25.27,0.0364,0.9182,0.9711,0.9803,0.9168
headphones_grey,electronics,white,42,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,86.7,0.9753,24.57,0.0418,0.9206,0.9733,0.9999,0.907
headphones_grey,electronics,white,42,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9786,26.08,0.0354,0.9209,0.9716,0.8616,0.9136
headphones_grey,electronics,white,42,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9765,25.04,0.037,0.9167,0.9627,0.9651,0.9165
headphones_grey,electronics,white,42,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9747,24.41,0.0425,0.9198,0.9662,0.9941,0.9067
headphones_grey,electronics,white,42,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9779,25.79,0.036,0.9183,0.963,0.8944,0.9135
headphones_grey,electronics,white,43,procedural,none,0.0,full,square,procedural,rembg,1.0,86.7,0.988,30.24,0.0322,0.9329,0.9951,0.5363,0.9112
headphones_grey,electronics,white,43,procedural,none,0.0,full,story,procedural,rembg,1.0,86.7,0.988,30.26,0.0319,0.9332,0.9951,0.0001,0.9224
headphones_grey,electronics,white,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,86.7,0.9852,23.93,0.0339,0.9307,0.995,0.0037,0.9199
headphones_grey,electronics,white,43,procedural,graded,0.25,full,square,procedural,rembg,1.0,86.7,0.9885,30.55,0.0311,0.938,0.9926,0.5333,0.9072
headphones_grey,electronics,white,43,procedural,graded,0.25,full,story,procedural,rembg,1.0,86.7,0.9886,30.57,0.0309,0.938,0.9926,0.0001,0.9214
headphones_grey,electronics,white,43,procedural,graded,0.25,full,banner,procedural,rembg,1.0,86.7,0.9857,24.0,0.0331,0.9352,0.9927,0.001,0.9215
headphones_grey,electronics,white,43,procedural,graded,0.5,full,square,procedural,rembg,1.0,86.7,0.9891,30.41,0.0297,0.9412,0.9904,0.528,0.907
headphones_grey,electronics,white,43,procedural,graded,0.5,full,story,procedural,rembg,1.0,86.7,0.9891,30.42,0.0295,0.9412,0.9904,0.0,0.9218
headphones_grey,electronics,white,43,procedural,graded,0.5,full,banner,procedural,rembg,1.0,86.7,0.9861,23.97,0.0324,0.939,0.99,0.0146,0.9227
headphones_grey,electronics,white,43,procedural,graded,0.75,full,square,procedural,rembg,1.0,86.7,0.9893,29.72,0.0288,0.9451,0.9837,0.523,0.9039
headphones_grey,electronics,white,43,procedural,graded,0.75,full,story,procedural,rembg,1.0,86.7,0.9893,29.73,0.0285,0.9455,0.9837,0.0,0.9192
headphones_grey,electronics,white,43,procedural,graded,0.75,full,banner,procedural,rembg,1.0,86.7,0.9862,23.8,0.0319,0.9425,0.9833,0.0359,0.921
headphones_grey,electronics,white,43,procedural,graded,1.0,full,square,procedural,rembg,1.0,86.7,0.9892,28.69,0.0276,0.9478,0.9745,0.5209,0.9026
headphones_grey,electronics,white,43,procedural,graded,1.0,full,story,procedural,rembg,1.0,86.7,0.9892,28.7,0.0274,0.9485,0.9745,0.0,0.9201
headphones_grey,electronics,white,43,procedural,graded,1.0,full,banner,procedural,rembg,1.0,86.7,0.9861,23.51,0.0315,0.9446,0.9737,0.0603,0.9169
headphones_grey,electronics,white,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9751,23.15,0.0537,0.9211,0.9766,0.0061,0.8755
headphones_grey,electronics,white,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9744,22.8,0.0573,0.9222,0.9761,0.281,0.8567
headphones_grey,electronics,white,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9764,23.59,0.0439,0.9197,0.9796,0.948,0.8463
headphones_grey,electronics,white,43,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,86.7,0.9747,23.0,0.0538,0.9224,0.9724,0.0049,0.8752
headphones_grey,electronics,white,43,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,86.7,0.974,22.65,0.0574,0.9232,0.9715,0.2742,0.8562
headphones_grey,electronics,white,43,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,86.7,0.976,23.43,0.0441,0.9218,0.9753,0.9475,0.8458
headphones_grey,electronics,white,43,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,86.7,0.9739,22.69,0.0543,0.9237,0.9649,0.0044,0.8744
headphones_grey,electronics,white,43,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,86.7,0.9732,22.36,0.0579,0.9251,0.9627,0.2717,0.8556
headphones_grey,electronics,white,43,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9752,23.11,0.0448,0.9244,0.9675,0.9482,0.8457
headphones_grey,electronics,white,43,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,86.7,0.9728,22.31,0.055,0.9259,0.9558,0.0038,0.8738
headphones_grey,electronics,white,43,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,86.7,0.9722,22.0,0.0587,0.9258,0.9529,0.2679,0.855
headphones_grey,electronics,white,43,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9741,22.7,0.0456,0.927,0.9583,0.9483,0.8455
headphones_grey,electronics,white,43,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9715,21.88,0.056,0.9271,0.943,0.0032,0.8737
headphones_grey,electronics,white,43,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9708,21.58,0.0597,0.9279,0.9393,0.2647,0.8541
headphones_grey,electronics,white,43,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9727,22.23,0.0467,0.93,0.9451,0.948,0.8453
headphones_grey,electronics,white,44,procedural,none,0.0,full,square,procedural,rembg,1.0,86.7,0.9874,30.25,0.0297,0.934,0.9951,0.5173,0.9132
headphones_grey,electronics,white,44,procedural,none,0.0,full,story,procedural,rembg,1.0,86.7,0.9875,30.27,0.0297,0.9346,0.9951,0.995,0.9212
headphones_grey,electronics,white,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,86.7,0.9874,30.23,0.0303,0.9337,0.995,0.4756,0.9177
headphones_grey,electronics,white,44,procedural,graded,0.25,full,square,procedural,rembg,1.0,86.7,0.9877,30.43,0.0292,0.9371,0.9943,0.5514,0.9119
headphones_grey,electronics,white,44,procedural,graded,0.25,full,story,procedural,rembg,1.0,86.7,0.9878,30.45,0.0293,0.9376,0.9943,0.9988,0.9206
headphones_grey,electronics,white,44,procedural,graded,0.25,full,banner,procedural,rembg,1.0,86.7,0.9877,30.41,0.0297,0.937,0.9943,0.5106,0.9185
headphones_grey,electronics,white,44,procedural,graded,0.5,full,square,procedural,rembg,1.0,86.7,0.9881,30.55,0.0285,0.9387,0.9924,0.5812,0.9097
headphones_grey,electronics,white,44,procedural,graded,0.5,full,story,procedural,rembg,1.0,86.7,0.9882,30.56,0.0285,0.9398,0.9924,1.0,0.9208
headphones_grey,electronics,white,44,procedural,graded,0.5,full,banner,procedural,rembg,1.0,86.7,0.9881,30.52,0.029,0.9392,0.9923,0.5406,0.9197
headphones_grey,electronics,white,44,procedural,graded,0.75,full,square,procedural,rembg,1.0,86.7,0.9884,30.44,0.028,0.9427,0.991,0.609,0.9087
headphones_grey,electronics,white,44,procedural,graded,0.75,full,story,procedural,rembg,1.0,86.7,0.9884,30.45,0.028,0.9426,0.991,0.9994,0.9201
headphones_grey,electronics,white,44,procedural,graded,0.75,full,banner,procedural,rembg,1.0,86.7,0.9883,30.41,0.0284,0.9422,0.991,0.5682,0.9198
headphones_grey,electronics,white,44,procedural,graded,1.0,full,square,procedural,rembg,1.0,86.7,0.9885,30.12,0.0273,0.9451,0.9884,0.6326,0.907
headphones_grey,electronics,white,44,procedural,graded,1.0,full,story,procedural,rembg,1.0,86.7,0.9886,30.13,0.0273,0.9457,0.9884,0.9975,0.9191
headphones_grey,electronics,white,44,procedural,graded,1.0,full,banner,procedural,rembg,1.0,86.7,0.9885,30.1,0.0278,0.9449,0.9884,0.592,0.9188
headphones_grey,electronics,white,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9775,25.5,0.0401,0.9218,0.9826,0.9474,0.9249
headphones_grey,electronics,white,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9762,24.75,0.0424,0.921,0.9805,0.7749,0.9354
headphones_grey,electronics,white,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9743,23.31,0.0463,0.9197,0.978,0.9812,0.871
headphones_grey,electronics,white,44,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,1.0,86.7,0.9774,25.42,0.0403,0.9233,0.9829,0.9645,0.9248
headphones_grey,electronics,white,44,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,1.0,86.7,0.976,24.68,0.0425,0.9231,0.9809,0.808,0.9353
headphones_grey,electronics,white,44,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9742,23.25,0.0464,0.9215,0.9771,0.9741,0.8711
headphones_grey,electronics,white,44,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,1.0,86.7,0.977,25.23,0.0407,0.9251,0.9802,0.9767,0.9245
headphones_grey,electronics,white,44,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,1.0,86.7,0.9756,24.51,0.043,0.9247,0.9786,0.8342,0.9353
headphones_grey,electronics,white,44,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9738,23.11,0.0468,0.9223,0.9733,0.9664,0.8706
headphones_grey,electronics,white,44,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,1.0,86.7,0.9764,24.98,0.0413,0.927,0.9776,0.9859,0.9249
headphones_grey,electronics,white,44,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,1.0,86.7,0.9751,24.28,0.0437,0.9259,0.9752,0.857,0.9354
headphones_grey,electronics,white,44,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9733,22.93,0.0472,0.9243,0.9693,0.9585,0.8706
headphones_grey,electronics,white,44,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9758,24.67,0.0419,0.9303,0.9744,0.992,0.9252
headphones_grey,electronics,white,44,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9744,24.01,0.0443,0.9281,0.9718,0.8749,0.9353
headphones_grey,electronics,white,44,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9727,22.71,0.0479,0.926,0.9648,0.9508,0.869
mug_white,homeware,white,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9913,36.59,0.0363,0.8382,0.9999,0.5099,0.9083
mug_white,homeware,white,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9921,37.12,0.0374,0.8538,0.9998,0.9961,0.9288
mug_white,homeware,white,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9949,38.38,0.0242,0.9023,0.9999,0.8805,0.9057
mug_white,homeware,white,42,diffusers,graded,0.25,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9908,33.38,0.0363,0.8266,0.9261,0.5326,0.9044
mug_white,homeware,white,42,diffusers,graded,0.25,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9916,33.62,0.0375,0.8406,0.9261,0.9889,0.9313
mug_white,homeware,white,42,diffusers,graded,0.25,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9944,33.97,0.0245,0.8938,0.9263,0.9009,0.9044
mug_white,homeware,white,42,diffusers,graded,0.5,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9897,29.47,0.0379,0.8106,0.8,0.5507,0.9005
mug_white,homeware,white,42,diffusers,graded,0.5,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9905,29.56,0.0392,0.8282,0.8002,0.9797,0.9187
mug_white,homeware,white,42,diffusers,graded,0.5,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9933,29.65,0.0265,0.8816,0.8001,0.9137,0.9016
mug_white,homeware,white,42,diffusers,graded,0.75,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9878,26.55,0.0413,0.7992,0.6689,0.5685,0.8968
mug_white,homeware,white,42,diffusers,graded,0.75,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9886,26.6,0.0428,0.8158,0.6691,0.9683,0.9155
mug_white,homeware,white,42,diffusers,graded,0.75,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9915,26.62,0.0304,0.8707,0.6689,0.9239,0.9197
mug_white,homeware,white,42,diffusers,graded,1.0,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9853,24.3,0.0471,0.7844,0.5077,0.5847,0.8958
mug_white,homeware,white,42,diffusers,graded,1.0,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9862,24.33,0.0487,0.8031,0.5079,0.9551,0.9151
mug_white,homeware,white,42,diffusers,graded,1.0,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9891,24.33,0.0365,0.8599,0.5074,0.9312,0.9
mug_white,homeware,white,43,procedural,none,0.0,full,square,procedural,rembg,0.4678,13.61,0.9981,41.44,0.0057,0.9951,0.9998,0.9661,0.9452
mug_white,homeware,white,43,procedural,none,0.0,full,story,procedural,rembg,0.4678,13.61,0.9985,45.57,0.0046,0.9766,1.0,0.9969,0.9356
mug_white,homeware,white,43,procedural,none,0.0,full,banner,procedural,rembg,0.4678,13.61,0.9984,44.48,0.0041,0.9811,1.0,0.9998,0.9407
mug_white,homeware,white,43,procedural,graded,0.25,full,square,procedural,rembg,0.4678,13.61,0.9976,35.17,0.0072,0.9968,0.9227,0.9664,0.9548
mug_white,homeware,white,43,procedural,graded,0.25,full,story,procedural,rembg,0.4678,13.61,0.998,35.35,0.0063,0.9814,0.9201,0.9969,0.9336
