product,category,stratum,seed,backend,relight_mode,relight_strength,ablation,format,provider,extraction_method,extraction_quality,boundary_contrast,ssim,psnr_db,lpips,edge_retention,hist_correlation,lighting_coherence,palette_consistency
headphones_grey,electronics,white,42,procedural,none,0.0,full,square,procedural,rembg,1.0,86.7,0.9869,30.27,0.0271,0.9352,0.9951,0.9918,0.918
headphones_grey,electronics,white,42,procedural,none,0.0,full,story,procedural,rembg,1.0,86.7,0.987,30.28,0.0271,0.9352,0.9951,0.8282,0.9242
headphones_grey,electronics,white,42,procedural,none,0.0,full,banner,procedural,rembg,1.0,86.7,0.9869,30.23,0.0275,0.9335,0.995,0.6178,0.9174
headphones_grey,electronics,white,42,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,86.7,0.9869,30.27,0.0271,0.9352,0.9951,0.9919,0.9177
headphones_grey,electronics,white,42,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,86.7,0.987,30.28,0.0271,0.9352,0.9951,0.7823,0.926
headphones_grey,electronics,white,42,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,86.7,0.9869,30.23,0.0275,0.9335,0.995,0.571,0.9177
headphones_grey,electronics,white,42,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,86.7,0.9881,30.27,0.0327,0.9343,0.9951,0.9918,0.917
headphones_grey,electronics,white,42,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,86.7,0.9881,30.28,0.0325,0.9343,0.9951,0.8282,0.9182
headphones_grey,electronics,white,42,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,86.7,0.9881,30.23,0.0332,0.9328,0.995,0.6178,0.9172
headphones_grey,electronics,white,42,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,86.7,0.9839,29.45,0.0263,0.9561,0.9871,0.9924,0.9665
headphones_grey,electronics,white,42,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,86.7,0.9835,29.31,0.0269,0.9548,0.9863,0.9903,0.9638
headphones_grey,electronics,white,42,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,86.7,0.9845,29.7,0.0261,0.9589,0.9873,0.5384,0.9603
headphones_grey,electronics,white,42,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,86.7,0.9869,30.24,0.0275,0.9338,0.9951,0.9949,0.9196
headphones_grey,electronics,white,42,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,86.7,0.9869,30.25,0.0275,0.9346,0.9951,0.9899,0.9269
headphones_grey,electronics,white,42,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,86.7,0.9868,30.22,0.0277,0.9332,0.995,0.5281,0.918
headphones_grey,electronics,white,42,procedural,none,0.0,naive,square,procedural,rembg,1.0,86.7,0.986,29.45,0.0341,0.9448,0.9871,0.0555,0.9658
headphones_grey,electronics,white,42,procedural,none,0.0,naive,story,procedural,rembg,1.0,86.7,0.9856,29.31,0.0346,0.9424,0.9862,0.9978,0.9635
headphones_grey,electronics,white,42,procedural,none,0.0,naive,banner,procedural,rembg,1.0,86.7,0.9865,29.7,0.0337,0.9474,0.9873,0.4457,0.9599
headphones_grey,electronics,white,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9771,25.3,0.0361,0.9235,0.9818,0.7565,0.9179
headphones_grey,electronics,white,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9751,24.51,0.0413,0.9233,0.9804,0.9884,0.9078
headphones_grey,electronics,white,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9786,26.18,0.0349,0.9272,0.9829,0.4651,0.913
headphones_grey,electronics,white,42,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,86.7,0.9771,25.3,0.0361,0.9235,0.9818,0.6361,0.9184
headphones_grey,electronics,white,42,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,86.7,0.9751,24.51,0.0414,0.9233,0.9804,0.9926,0.9078
headphones_grey,electronics,white,42,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,86.7,0.9786,26.18,0.0349,0.9272,0.9829,0.4011,0.9132
headphones_grey,electronics,white,42,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,86.7,0.9808,25.3,0.0474,0.9228,0.9818,0.7565,0.9175
headphones_grey,electronics,white,42,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,86.7,0.9791,24.51,0.0532,0.9229,0.9804,0.9884,0.9075
headphones_grey,electronics,white,42,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,86.7,0.9819,26.18,0.0449,0.9247,0.9829,0.4651,0.913
headphones_grey,electronics,white,42,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,86.7,0.9749,24.18,0.0399,0.9211,0.9796,0.8414,0.9138
headphones_grey,electronics,white,42,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,86.7,0.976,24.92,0.0396,0.9234,0.9809,0.9586,0.9216
headphones_grey,electronics,white,42,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,86.7,0.9765,25.13,0.0373,0.9221,0.9817,0.5341,0.9089
headphones_grey,electronics,white,42,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,86.7,0.9715,22.59,0.0488,0.9227,0.9758,0.503,0.8832
headphones_grey,electronics,white,42,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,86.7,0.9721,22.97,0.0493,0.9247,0.9763,0.9456,0.8601
headphones_grey,electronics,white,42,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,86.7,0.973,23.53,0.0467,0.9239,0.9782,0.4985,0.8456
headphones_grey,electronics,white,42,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,86.7,0.9758,22.27,0.0654,0.9259,0.9747,0.3966,0.8738
headphones_grey,electronics,white,42,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,86.7,0.9765,22.8,0.0639,0.9259,0.9759,0.9168,0.8486
headphones_grey,electronics,white,42,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,86.7,0.9768,22.96,0.0617,0.9255,0.9769,0.4945,0.8368
headphones_grey,electronics,white,43,procedural,none,0.0,full,square,procedural,rembg,1.0,86.7,0.988,30.24,0.0322,0.9329,0.9951,0.9954,0.9112
headphones_grey,electronics,white,43,procedural,none,0.0,full,story,procedural,rembg,1.0,86.7,0.988,30.26,0.0319,0.9332,0.9951,0.9979,0.9224
headphones_grey,electronics,white,43,procedural,none,0.0,full,banner,procedural,rembg,1.0,86.7,0.9852,23.93,0.0339,0.9307,0.995,0.6092,0.9199
headphones_grey,electronics,white,43,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,86.7,0.988,30.24,0.0322,0.9329,0.9951,0.9954,0.9097
headphones_grey,electronics,white,43,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,86.7,0.988,30.26,0.0319,0.9332,0.9951,0.9971,0.9224
headphones_grey,electronics,white,43,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,86.7,0.9851,23.93,0.0339,0.9307,0.995,0.5969,0.9201
headphones_grey,electronics,white,43,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,86.7,0.9881,30.24,0.0329,0.9329,0.9951,0.9954,0.9101
headphones_grey,electronics,white,43,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,86.7,0.9881,30.26,0.0326,0.9332,0.9951,0.9979,0.9229
headphones_grey,electronics,white,43,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,86.7,0.9852,23.93,0.0341,0.9307,0.995,0.6092,0.9199
headphones_grey,electronics,white,43,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,86.7,0.9846,29.49,0.0297,0.9475,0.9871,0.9951,0.9653
headphones_grey,electronics,white,43,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,86.7,0.9842,29.35,0.0301,0.9454,0.9863,0.9984,0.9005
headphones_grey,electronics,white,43,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,86.7,0.9856,30.08,0.0241,0.9467,0.9888,0.4946,0.959
headphones_grey,electronics,white,43,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,86.7,0.988,30.25,0.0322,0.9335,0.9951,0.9947,0.9103
headphones_grey,electronics,white,43,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,86.7,0.9881,30.27,0.0318,0.9339,0.9951,0.9468,0.921
headphones_grey,electronics,white,43,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,86.7,0.9852,23.93,0.0339,0.9314,0.9951,0.6336,0.9199
headphones_grey,electronics,white,43,procedural,none,0.0,naive,square,procedural,rembg,1.0,86.7,0.986,29.45,0.0343,0.9447,0.987,0.0076,0.9689
headphones_grey,electronics,white,43,procedural,none,0.0,naive,story,procedural,rembg,1.0,86.7,0.9856,29.31,0.0349,0.9427,0.9862,0.9977,0.9039
headphones_grey,electronics,white,43,procedural,none,0.0,naive,banner,procedural,rembg,1.0,86.7,0.9866,30.04,0.0264,0.9433,0.9887,0.4119,0.9592
headphones_grey,electronics,white,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9751,23.15,0.0537,0.9211,0.9766,0.8173,0.8755
headphones_grey,electronics,white,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9744,22.8,0.0573,0.9222,0.9761,0.3862,0.8567
headphones_grey,electronics,white,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9764,23.59,0.0439,0.9197,0.9796,0.9022,0.8463
headphones_grey,electronics,white,43,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,86.7,0.9751,23.12,0.0538,0.9211,0.9765,0.1416,0.8743
headphones_grey,electronics,white,43,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,86.7,0.9744,22.77,0.0573,0.9222,0.9759,0.3086,0.8565
headphones_grey,electronics,white,43,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,86.7,0.9764,23.56,0.044,0.9197,0.9795,0.9099,0.8448
headphones_grey,electronics,white,43,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,86.7,0.9771,23.15,0.0602,0.9238,0.9766,0.8173,0.8746
headphones_grey,electronics,white,43,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,86.7,0.9764,22.8,0.0637,0.9257,0.9761,0.3862,0.8578
headphones_grey,electronics,white,43,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,86.7,0.978,23.59,0.0479,0.923,0.9796,0.9022,0.8458
headphones_grey,electronics,white,43,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,86.7,0.9746,22.88,0.0575,0.9228,0.9761,0.9486,0.8753
headphones_grey,electronics,white,43,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,86.7,0.9733,22.14,0.0619,0.9249,0.9743,0.5784,0.842
headphones_grey,electronics,white,43,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,86.7,0.9754,22.98,0.0489,0.9187,0.9782,0.9523,0.8343
headphones_grey,electronics,white,43,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,86.7,0.9782,24.93,0.0437,0.9211,0.9814,0.9383,0.8968
headphones_grey,electronics,white,43,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,86.7,0.977,24.37,0.0475,0.9203,0.9799,0.3908,0.9035
headphones_grey,electronics,white,43,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,86.7,0.9791,25.17,0.0355,0.9269,0.9829,0.8188,0.8989
headphones_grey,electronics,white,43,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,86.7,0.9795,24.67,0.0525,0.9245,0.9802,0.8962,0.9
headphones_grey,electronics,white,43,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,86.7,0.978,23.76,0.0577,0.9227,0.9784,0.6285,0.9179
headphones_grey,electronics,white,43,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,86.7,0.9799,24.91,0.0418,0.9202,0.9825,0.8183,0.915
headphones_grey,electronics,white,44,procedural,none,0.0,full,square,procedural,rembg,1.0,86.7,0.9874,30.25,0.0297,0.934,0.9951,0.9945,0.9132
headphones_grey,electronics,white,44,procedural,none,0.0,full,story,procedural,rembg,1.0,86.7,0.9875,30.27,0.0297,0.9346,0.9951,0.9455,0.9212
headphones_grey,electronics,white,44,procedural,none,0.0,full,banner,procedural,rembg,1.0,86.7,0.9874,30.23,0.0303,0.9337,0.995,0.6125,0.9177
headphones_grey,electronics,white,44,procedural,none,0.0,no_shadow,square,procedural,rembg,1.0,86.7,0.9874,30.25,0.0297,0.934,0.9951,0.9944,0.9132
headphones_grey,electronics,white,44,procedural,none,0.0,no_shadow,story,procedural,rembg,1.0,86.7,0.9875,30.27,0.0297,0.9346,0.9951,0.9241,0.9214
headphones_grey,electronics,white,44,procedural,none,0.0,no_shadow,banner,procedural,rembg,1.0,86.7,0.9874,30.23,0.0303,0.9337,0.995,0.5973,0.918
headphones_grey,electronics,white,44,procedural,none,0.0,no_rim,square,procedural,rembg,1.0,86.7,0.9881,30.25,0.0327,0.9334,0.9951,0.9945,0.913
headphones_grey,electronics,white,44,procedural,none,0.0,no_rim,story,procedural,rembg,1.0,86.7,0.9881,30.27,0.0328,0.934,0.9951,0.9455,0.9226
headphones_grey,electronics,white,44,procedural,none,0.0,no_rim,banner,procedural,rembg,1.0,86.7,0.988,30.23,0.0335,0.9332,0.995,0.6125,0.9178
headphones_grey,electronics,white,44,procedural,none,0.0,no_brand,square,procedural,rembg,1.0,86.7,0.9841,29.45,0.0271,0.9526,0.9871,1.0,0.9632
headphones_grey,electronics,white,44,procedural,none,0.0,no_brand,story,procedural,rembg,1.0,86.7,0.9836,29.31,0.0278,0.9511,0.9862,0.9965,0.9026
headphones_grey,electronics,white,44,procedural,none,0.0,no_brand,banner,procedural,rembg,1.0,86.7,0.9846,29.7,0.0265,0.9552,0.9873,0.5169,0.959
headphones_grey,electronics,white,44,procedural,none,0.0,no_coord,square,procedural,rembg,1.0,86.7,0.9874,30.23,0.0298,0.9336,0.995,0.9952,0.9135
headphones_grey,electronics,white,44,procedural,none,0.0,no_coord,story,procedural,rembg,1.0,86.7,0.9874,30.24,0.0299,0.9344,0.9951,0.9978,0.9181
headphones_grey,electronics,white,44,procedural,none,0.0,no_coord,banner,procedural,rembg,1.0,86.7,0.9873,30.19,0.0304,0.9335,0.995,0.5863,0.9178
headphones_grey,electronics,white,44,procedural,none,0.0,naive,square,procedural,rembg,1.0,86.7,0.986,29.45,0.0341,0.9447,0.9871,0.0063,0.9692
headphones_grey,electronics,white,44,procedural,none,0.0,naive,story,procedural,rembg,1.0,86.7,0.9856,29.31,0.0349,0.9425,0.9862,0.9978,0.9042
headphones_grey,electronics,white,44,procedural,none,0.0,naive,banner,procedural,rembg,1.0,86.7,0.9865,29.7,0.0334,0.9471,0.9872,0.4213,0.9589
headphones_grey,electronics,white,44,diffusers,none,0.0,full,square,diffusers-turbo,rembg,1.0,86.7,0.9775,25.5,0.0401,0.9218,0.9826,0.4925,0.9249
headphones_grey,electronics,white,44,diffusers,none,0.0,full,story,diffusers-turbo,rembg,1.0,86.7,0.9762,24.75,0.0424,0.921,0.9805,0.7536,0.9354
headphones_grey,electronics,white,44,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,1.0,86.7,0.9743,23.31,0.0463,0.9197,0.978,0.9405,0.871
headphones_grey,electronics,white,44,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,1.0,86.7,0.9775,25.49,0.0401,0.9218,0.9826,0.2482,0.926
headphones_grey,electronics,white,44,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,1.0,86.7,0.9762,24.74,0.0424,0.921,0.9805,0.6989,0.931
headphones_grey,electronics,white,44,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,1.0,86.7,0.9743,23.31,0.0464,0.9197,0.978,0.9517,0.8672
headphones_grey,electronics,white,44,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,1.0,86.7,0.9804,25.5,0.0493,0.9219,0.9826,0.4925,0.9246
headphones_grey,electronics,white,44,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,1.0,86.7,0.9794,24.75,0.0521,0.9224,0.9805,0.7536,0.9351
headphones_grey,electronics,white,44,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,1.0,86.7,0.9777,23.31,0.0568,0.9236,0.978,0.9405,0.8687
headphones_grey,electronics,white,44,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,1.0,86.7,0.976,24.61,0.0443,0.9206,0.9808,0.9528,0.9332
headphones_grey,electronics,white,44,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,1.0,86.7,0.9753,24.18,0.045,0.9196,0.9794,0.7395,0.9278
headphones_grey,electronics,white,44,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,1.0,86.7,0.9749,23.58,0.0449,0.919,0.9785,0.8901,0.8856
headphones_grey,electronics,white,44,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,1.0,86.7,0.9733,23.1,0.0522,0.9228,0.9767,0.4925,0.8876
headphones_grey,electronics,white,44,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,1.0,86.7,0.9728,22.75,0.0537,0.9234,0.9759,0.9406,0.8484
headphones_grey,electronics,white,44,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,1.0,86.7,0.9727,22.59,0.0531,0.9226,0.9756,0.999,0.8536
headphones_grey,electronics,white,44,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,1.0,86.7,0.9763,22.72,0.0648,0.9262,0.9757,0.2545,0.8775
headphones_grey,electronics,white,44,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,1.0,86.7,0.9757,22.34,0.0673,0.927,0.9747,0.8527,0.844
headphones_grey,electronics,white,44,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,1.0,86.7,0.9761,22.43,0.064,0.9256,0.9751,0.9338,0.8504
mug_white,homeware,white,42,procedural,none,0.0,full,square,procedural,rembg,0.4678,13.61,0.9982,42.06,0.0051,0.993,1.0,0.9049,0.9441
mug_white,homeware,white,42,procedural,none,0.0,full,story,procedural,rembg,0.4678,13.61,0.9982,43.68,0.0045,0.9779,1.0,0.9535,0.9416
mug_white,homeware,white,42,procedural,none,0.0,full,banner,procedural,rembg,0.4678,13.61,0.9977,40.3,0.0083,0.9969,0.9999,0.8664,0.9451
mug_white,homeware,white,42,procedural,none,0.0,no_shadow,square,procedural,rembg,0.4678,13.61,0.9982,42.09,0.0051,0.9916,1.0,0.9166,0.9428
mug_white,homeware,white,42,procedural,none,0.0,no_shadow,story,procedural,rembg,0.4678,13.61,0.9982,43.62,0.0047,0.9772,1.0,0.9617,0.9428
mug_white,homeware,white,42,procedural,none,0.0,no_shadow,banner,procedural,rembg,0.4678,13.61,0.9977,40.32,0.0083,0.9969,0.9999,0.869,0.9436
mug_white,homeware,white,42,procedural,none,0.0,no_rim,square,procedural,rembg,0.4678,13.61,0.9981,42.06,0.0063,0.9775,1.0,0.9049,0.9441
mug_white,homeware,white,42,procedural,none,0.0,no_rim,story,procedural,rembg,0.4678,13.61,0.9983,43.68,0.0064,0.956,1.0,0.9535,0.9421
mug_white,homeware,white,42,procedural,none,0.0,no_rim,banner,procedural,rembg,0.4678,13.61,0.9977,40.3,0.0084,0.9938,0.9999,0.8664,0.9452
mug_white,homeware,white,42,procedural,none,0.0,no_brand,square,procedural,rembg,0.4678,13.61,0.9979,44.92,0.0121,0.9424,1.0,0.5211,0.9627
mug_white,homeware,white,42,procedural,none,0.0,no_brand,story,procedural,rembg,0.4678,13.61,0.9976,44.2,0.0144,0.9365,0.9999,0.5251,0.9701
mug_white,homeware,white,42,procedural,none,0.0,no_brand,banner,procedural,rembg,0.4678,13.61,0.9982,45.41,0.01,0.9512,1.0,0.9862,0.9674
mug_white,homeware,white,42,procedural,none,0.0,no_coord,square,procedural,rembg,0.4678,13.61,0.998,41.56,0.006,0.9881,0.9998,0.5732,0.9452
mug_white,homeware,white,42,procedural,none,0.0,no_coord,story,procedural,rembg,0.4678,13.61,0.9985,45.74,0.0055,0.9666,1.0,0.5912,0.9336
mug_white,homeware,white,42,procedural,none,0.0,no_coord,banner,procedural,rembg,0.4678,13.61,0.9984,44.7,0.0049,0.9745,1.0,0.6172,0.9406
mug_white,homeware,white,42,procedural,none,0.0,naive,square,procedural,rembg,0.4678,13.61,0.9978,44.79,0.0138,0.9276,1.0,0.5012,0.9746
mug_white,homeware,white,42,procedural,none,0.0,naive,story,procedural,rembg,0.4678,13.61,0.9976,44.03,0.0163,0.9215,0.9999,0.507,0.9732
mug_white,homeware,white,42,procedural,none,0.0,naive,banner,procedural,rembg,0.4678,13.61,0.9982,45.24,0.0114,0.9375,1.0,0.9997,0.9703
mug_white,homeware,white,42,diffusers,none,0.0,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9913,36.59,0.0363,0.8382,0.9999,0.8858,0.9083
mug_white,homeware,white,42,diffusers,none,0.0,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9921,37.12,0.0374,0.8538,0.9998,0.3316,0.9288
mug_white,homeware,white,42,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9949,38.38,0.0242,0.9023,0.9999,0.9998,0.9057
mug_white,homeware,white,42,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,0.4678,13.61,0.9913,36.5,0.0368,0.8373,0.9999,0.9606,0.9238
mug_white,homeware,white,42,diffusers,none,0.0,no_shadow,story,diffusers-turbo,rembg,0.4678,13.61,0.9921,37.01,0.0379,0.8529,0.9998,0.2796,0.9287
mug_white,homeware,white,42,diffusers,none,0.0,no_shadow,banner,diffusers-turbo,rembg,0.4678,13.61,0.9948,38.28,0.0246,0.9003,0.9999,0.9782,0.9041
mug_white,homeware,white,42,diffusers,none,0.0,no_rim,square,diffusers-turbo,rembg,0.4678,13.61,0.9921,36.59,0.041,0.8161,0.9999,0.8858,0.908
mug_white,homeware,white,42,diffusers,none,0.0,no_rim,story,diffusers-turbo,rembg,0.4678,13.61,0.9925,37.12,0.0416,0.8285,0.9998,0.3316,0.9287
mug_white,homeware,white,42,diffusers,none,0.0,no_rim,banner,diffusers-turbo,rembg,0.4678,13.61,0.9951,38.38,0.0258,0.8807,0.9999,0.9998,0.905
mug_white,homeware,white,42,diffusers,none,0.0,no_brand,square,diffusers-turbo,rembg,0.4678,13.61,0.9913,36.78,0.0375,0.8321,0.9999,0.7902,0.9066
mug_white,homeware,white,42,diffusers,none,0.0,no_brand,story,diffusers-turbo,rembg,0.4678,13.61,0.9918,36.79,0.0391,0.8402,0.9998,0.5992,0.9266
mug_white,homeware,white,42,diffusers,none,0.0,no_brand,banner,diffusers-turbo,rembg,0.4678,13.61,0.9927,37.53,0.0327,0.8548,0.9999,0.9926,0.9149
mug_white,homeware,white,42,diffusers,none,0.0,no_coord,square,diffusers-turbo,rembg,0.4678,13.61,0.9869,34.05,0.0511,0.7797,0.9998,0.9464,0.9237
mug_white,homeware,white,42,diffusers,none,0.0,no_coord,story,diffusers-turbo,rembg,0.4678,13.61,0.9872,34.04,0.0528,0.7872,0.9997,0.599,0.9254
mug_white,homeware,white,42,diffusers,none,0.0,no_coord,banner,diffusers-turbo,rembg,0.4678,13.61,0.9904,35.14,0.0399,0.8292,0.9998,1.0,0.9092
mug_white,homeware,white,42,diffusers,none,0.0,naive,square,diffusers-turbo,rembg,0.4678,13.61,0.9867,33.22,0.0658,0.7446,0.9997,0.9979,0.9429
mug_white,homeware,white,42,diffusers,none,0.0,naive,story,diffusers-turbo,rembg,0.4678,13.61,0.9872,33.41,0.0638,0.7522,0.9997,0.7495,0.9389
mug_white,homeware,white,42,diffusers,none,0.0,naive,banner,diffusers-turbo,rembg,0.4678,13.61,0.9882,33.91,0.0597,0.7611,0.9998,0.9995,0.9374
mug_white,homeware,white,43,procedural,none,0.0,full,square,procedural,rembg,0.4678,13.61,0.9981,41.44,0.0057,0.9951,0.9998,0.5728,0.9452
mug_white,homeware,white,43,procedural,none,0.0,full,story,procedural,rembg,0.4678,13.61,0.9985,45.57,0.0046,0.9766,1.0,0.5882,0.9356
mug_white,homeware,white,43,procedural,none,0.0,full,banner,procedural,rembg,0.4678,13.61,0.9984,44.48,0.0041,0.9811,1.0,0.6092,0.9407
mug_white,homeware,white,43,procedural,none,0.0,no_shadow,square,procedural,rembg,0.4678,13.61,0.9981,41.6,0.0057,0.9951,0.9998,0.5756,0.9438
mug_white,homeware,white,43,procedural,none,0.0,no_shadow,story,procedural,rembg,0.4678,13.61,0.9985,45.77,0.0047,0.9736,1.0,0.5943,0.9355
mug_white,homeware,white,43,procedural,none,0.0,no_shadow,banner,procedural,rembg,0.4678,13.61,0.9984,44.77,0.0041,0.9808,1.0,0.6066,0.9395
mug_white,homeware,white,43,procedural,none,0.0,no_rim,square,procedural,rembg,0.4678,13.61,0.998,41.44,0.0068,0.9816,0.9998,0.5728,0.9454
mug_white,homeware,white,43,procedural,none,0.0,no_rim,story,procedural,rembg,0.4678,13.61,0.9985,45.57,0.0068,0.9588,1.0,0.5882,0.9351
mug_white,homeware,white,43,procedural,none,0.0,no_rim,banner,procedural,rembg,0.4678,13.61,0.9984,44.48,0.0066,0.9628,1.0,0.6092,0.9405
mug_white,homeware,white,43,procedural,none,0.0,no_brand,square,procedural,rembg,0.4678,13.61,0.9979,45.1,0.0106,0.9473,1.0,0.4809,0.973
mug_white,homeware,white,43,procedural,none,0.0,no_brand,story,procedural,rembg,0.4678,13.61,0.9976,44.47,0.0129,0.9418,1.0,0.4644,0.968
mug_white,homeware,white,43,procedural,none,0.0,no_brand,banner,procedural,rembg,0.4678,13.61,0.9983,45.69,0.0089,0.9547,1.0,0.993,0.9709
mug_white,homeware,white,43,procedural,none,0.0,no_coord,square,procedural,rembg,0.4678,13.61,0.9981,41.63,0.006,0.997,0.9999,0.7803,0.9465
mug_white,homeware,white,43,procedural,none,0.0,no_coord,story,procedural,rembg,0.4678,13.61,0.9986,45.13,0.0038,0.9806,1.0,0.8595,0.9408
mug_white,homeware,white,43,procedural,none,0.0,no_coord,banner,procedural,rembg,0.4678,13.61,0.9983,42.21,0.005,0.9984,0.9999,0.7354,0.9444
mug_white,homeware,white,43,procedural,none,0.0,naive,square,procedural,rembg,0.4678,13.61,0.9978,44.79,0.0137,0.9278,1.0,0.5068,0.9739
mug_white,homeware,white,43,procedural,none,0.0,naive,story,procedural,rembg,0.4678,13.61,0.9976,44.02,0.0163,0.9214,0.9999,0.5077,0.9707
mug_white,homeware,white,43,procedural,none,0.0,naive,banner,procedural,rembg,0.4678,13.61,0.9982,45.24,0.0114,0.9372,1.0,0.9993,0.9712
mug_white,homeware,white,43,diffusers,none,0.0,full,square,diffusers-turbo,rembg,0.4678,13.61,0.9893,35.32,0.0413,0.8054,0.9998,0.2401,0.9245
mug_white,homeware,white,43,diffusers,none,0.0,full,story,diffusers-turbo,rembg,0.4678,13.61,0.9868,33.92,0.0517,0.768,0.9998,0.9958,0.9357
mug_white,homeware,white,43,diffusers,none,0.0,full,banner,diffusers-turbo,rembg,0.4678,13.61,0.9882,34.56,0.0443,0.7868,0.9998,0.7756,0.9139
mug_white,homeware,white,43,diffusers,none,0.0,no_shadow,square,diffusers-turbo,rembg,0.4678,13.61,0.9891,35.05,0.043,0.7996,0.9998,0.0029,0.9316
